Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('mesar', '.')|2|1|255|331|0.00390625|0.0030120481927710845|0.0069182981927710845|9.57484479455058|-0.9509819079778243|-0.00657917641532098|
('niño', 'en')|2|2|247|330|0.008032128514056224|0.006024096385542169|0.014056224899598393|9.614842862482499|-0.9388103481158594|-0.013196129391186778|
('ruido', 'en')|2|1|38|331|0.02564102564102564|0.0030120481927710845|0.028653073833796724|12.289442575688332|-0.12491977291383324|-0.003579335476601184|
('abdominal', 'asociar', 'a')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('biológico', 'nivel')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('bicicleta', 'después', 'de')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('el', 'cuidar')|2|1|152|331|0.006535947712418301|0.0030120481927710845|0.009547995905189385|10.317456951857928|-0.7250022846051585|-0.006922318844663002|
('rotura', 'de', 'uréter')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('a', 'cirugía')|2|2|549|330|0.003629764065335753|0.006024096385542169|0.009653860450877922|8.468936285979423|-1.2875139533966617|-0.012429480034649512|
('de', 'judo')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
(',', 'de', 'ocio')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('en', 'cirugía', 'sin')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
breve|1|1|419|331|0.002380952380952381|0.0030120481927710845|0.005393000573723466|8.860599276884457|-1.1683294580947614|-0.006300801437803074|
sitiar|1|1|172|331|0.005780346820809248|0.0030120481927710845|0.008792395013580333|10.140216566913855|-0.7789371886354343|-0.0068487234532504755|
('bloqueador', 'bronquial')|2|1|27|331|0.03571428571428571|0.0030120481927710845|0.0387263339070568|12.767489872492977|0.02055178585775906|0.0007958953215139051|
trauma|1|2|435|330|0.004576659038901602|0.006024096385542169|0.010600755424443772|8.803355325049981|-1.1857490041507035|-0.01256983518777937|
('uso', 'de', 'los')|3|1|22|331|0.043478260869565216|0.0030120481927710845|0.0464903090623363|13.051282838493567|0.10691103400844991|0.0049703270132267835|
soñar|1|2|1533|330|0.0013029315960912053|0.006024096385542169|0.007327027981633374|6.9908218542930385|-1.7373096364963496|-0.012729316319370059|
('de', 'accidente', 'y')|3|1|16|331|0.058823529411764705|0.0030120481927710845|0.06183557760453579|13.487381953300241|0.2396176060022321|0.014816893071364103|
('protector', 'contra', 'picadura')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('lesiones', 'en', 'el')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
respetar|1|1|26|331|0.037037037037037035|0.0030120481927710845|0.04004908522980812|12.819957292387112|0.036517815595278086|0.0014625051091817084|
('pronóstico', 'de')|2|1|1935|331|0.0005165289256198347|0.0030120481927710845|0.0035285771183909192|6.655981557275986|-1.839202776091947|-0.006489768831799101|
('con', 'propofol', 'en')|3|1|14|331|0.06666666666666667|0.0030120481927710845|0.06967871485943775|13.667954198942061|0.2945664075538427|0.020525008719113134|
microorganismo|1|1|200|331|0.004975124378109453|0.0030120481927710845|0.007987172570880538|9.923793103371652|-0.84479564826207|-0.006747528629798048|
boxear|1|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('niño', 'diabético', 'y')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('sistema', 'externo')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
estudiar|1|9|14176|323|0.0006344730348960169|0.02710843373493976|0.027742906769835776|3.782766264388859|-2.7135328060627515|-0.07528128765548978|
('de', 'guiar', 'de')|3|1|34|331|0.02857142857142857|0.0030120481927710845|0.031583476764199654|12.445561777605613|-0.07741212292001945|-0.0024449439855118017|
sillos|1|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('de', 'tráfico')|2|4|148|328|0.02631578947368421|0.012048192771084338|0.038363982244768544|10.326917281106995|-0.7221234714593605|-0.027703532037597532|
('de', 'motocicleta', 'en')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('despenalización', 'del')|2|1|7|331|0.125|0.0030120481927710845|0.1280120481927711|14.57484479455058|0.5705365666997928|0.07303555447211203|
('concordancia', 'entrar')|2|1|255|331|0.00390625|0.0030120481927710845|0.0069182981927710845|9.57484479455058|-0.9509819079778243|-0.00657917641532098|
('sólo', 'uno', 'firmar')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
('sangrar', 'durante')|2|1|14|331|0.06666666666666667|0.0030120481927710845|0.06967871485943775|13.667954198942061|0.2945664075538427|0.020525008719113134|
primero|1|1|1785|331|0.0005599104143337066|0.0030120481927710845|0.003571958607104791|6.772328429429358|-1.803797993001485|-0.0064430917665800015|
(':', 'evaluación')|2|1|616|331|0.0016207455429497568|0.0030120481927710845|0.0046327937357208415|8.305718115401163|-1.3371818457842426|-0.006194887678668872|
('toll-4', 'y')|2|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
conocimiento|1|1|1520|331|0.0006574621959237344|0.0030120481927710845|0.003669510388694819|7.004040356826083|-1.7332871973340296|-0.006360315377208948|
('personal', 'médico')|2|1|54|331|0.01818181818181818|0.0030120481927710845|0.021193866374589265|11.79348508102592|-0.2758414710705701|-0.005846147278439793|
('el', 'reconocimiento', 'médico')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
('seguridad', 'en', 'acceso')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('leptospira', 'sp', '.')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('disminución', 'de', 'los')|3|1|31|331|0.03125|0.0030120481927710845|0.03426204819277109|12.57484479455058|-0.03807082317125403|-0.0013043843782319718|
plomar|1|1|219|331|0.004545454545454545|0.0030120481927710845|0.00755750273822563|9.79348508102592|-0.884448860941617|-0.00668422468838681|
('juegos', 'deportivos')|2|4|15|328|0.21052631578947367|0.012048192771084338|0.22257450856055802|13.326917281106995|0.19078761334720976|0.04246445928019697|
('crónico', 'de')|2|2|433|330|0.004597701149425287|0.006024096385542169|0.010621797534967456|8.80997320381449|-1.1837351591900283|-0.012573395195938952|
envainar|1|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
luz|1|1|250|331|0.00398406374501992|0.0030120481927710845|0.006996111937791005|9.603301240599809|-0.9423225063003109|-0.006592593735576744|
('lo', 'monitorización', 'del')|3|1|36|331|0.02702702702702703|0.0030120481927710845|0.030039075219798112|12.365391428921631|-0.10180825624882445|-0.0030582258674549186|
capaz|1|1|34|331|0.02857142857142857|0.0030120481927710845|0.031583476764199654|12.445561777605613|-0.07741212292001945|-0.0024449439855118017|
('de', 'práctico', "''")|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('plostía', 'broström-gould')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('el', 'usar', 'obligatorio')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('caribe', ':', 'delegación')|3|2|6|330|0.25|0.006024096385542169|0.2560240963855422|14.57484479455058|0.5705365666997928|0.14607110894422407|
hiv|1|1|287|331|0.003472222222222222|0.0030120481927710845|0.0064842704149933065|9.404919793108268|-1.002690713778644|-0.006501717730743383|
('odontología', 'preventivo', 'y')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('del', 'estudiar')|2|1|1078|331|0.0009267840593141798|0.0030120481927710845|0.003938832252085264|7.499365645062563|-1.5825578819286654|-0.0062334300261323704|
('durante', 'lo', 'juego')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
('intubación', 'exitoso', 'en')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('a', 'uno', 'año')|3|1|96|331|0.010309278350515464|0.0030120481927710845|0.013321326543286549|10.974931952363452|-0.5249302126235923|-0.006992766774795712|
radiológico|1|2|1271|330|0.0015710919088766694|0.006024096385542169|0.007595188294418838|7.260828090649222|-1.6551457411175285|-0.012571143558493045|
('lo', 'atención', 'de')|3|1|247|331|0.004032258064516129|0.0030120481927710845|0.007044306257287213|9.620648484163706|-0.9370436759868704|-0.006600822630105724|
('el', 'acetato', 'de')|3|1|7|331|0.125|0.0030120481927710845|0.1280120481927711|14.57484479455058|0.5705365666997928|0.07303555447211203|
('olímpicos', 'de')|2|1|6|331|0.14285714285714285|0.0030120481927710845|0.14586919104991394|14.767489872492977|0.6291591757288059|0.09177494000519157|
('transgénico', 'app/psn1')|2|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('fondo', '.')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('fútbol', 'rápido')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('lo', 'niño', ':')|3|1|39|331|0.025|0.0030120481927710845|0.028012048192771085|12.252916699663219|-0.13603473194903198|-0.0038106114672469805|
('conducción', 'postoperatorio', 'en')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
(',', '1993-2009', '.')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('revisión', 'de')|2|4|4662|328|0.0008572653236176596|0.012048192771084338|0.012905458094701998|5.386874202566381|-2.2253968333999277|-0.02871976557752529|
('y', 'usar')|2|1|234|331|0.00425531914893617|0.0030120481927710845|0.007267367341707255|9.698327847985581|-0.913405558555633|-0.0066380537259810805|
análisis|1|7|12842|325|0.000544789477780372|0.02108433734939759|0.02162912682717796|3.925476331938382|-2.6701056052029335|-0.05775205277689301|
(',', 'argentina', '.')|3|1|663|331|0.0015060240963855422|0.0030120481927710845|0.004518072289156627|8.199805363203655|-1.3694114876187347|-0.006187100094662959|
('reportar', 'en')|2|1|22|331|0.043478260869565216|0.0030120481927710845|0.0464903090623363|13.051282838493567|0.10691103400844991|0.0049703270132267835|
('a', 'través')|2|5|909|327|0.005470459518599562|0.015060240963855422|0.020530700482454985|7.73879443949251|-1.5096988151096749|-0.03099517419173392|
('práctico', 'de')|2|3|512|329|0.005825242718446602|0.009036144578313253|0.014861387296759855|8.56641617248|-1.2578504637526404|-0.018693402903236983|
('análisis', 'de', 'las')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('uña', 'artificial')|2|1|6|331|0.14285714285714285|0.0030120481927710845|0.14586919104991394|14.767489872492977|0.6291591757288059|0.09177494000519157|
o'horán|1|1|7|331|0.125|0.0030120481927710845|0.1280120481927711|14.57484479455058|0.5705365666997928|0.07303555447211203|
broström-gould|1|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
microscopia|1|1|142|331|0.006993006993006993|0.0030120481927710845|0.010005055185778077|10.414973457772192|-0.6953276515382462|-0.006956791525837622|
('región', 'de')|2|1|550|331|0.0018148820326678765|0.0030120481927710845|0.004826930225438961|8.468936285979423|-1.2875139533966617|-0.006214740017324756|
('enfermería', 'en')|2|1|382|331|0.0026109660574412533|0.0030120481927710845|0.005623014250212338|8.993644212625624|-1.1278433925562652|-0.006341879468351707|
('médico', 'en', 'lo')|3|1|99|331|0.01|0.0030120481927710845|0.013012048192771086|10.930988604775855|-0.5383023356623339|-0.007004415933919526|
('alto', 'nivel', '.')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('ventiloción', 'con')|2|1|24|331|0.04|0.0030120481927710845|0.04301204819277109|12.930988604775855|0.07030505420871293|0.0030239643798205445|
('evidenciar', ':', 'uno')|3|1|17|331|0.05555555555555555|0.0030120481927710845|0.05856760374832664|13.404919793108268|0.21452406596344967|0.012564160489827206|
('trastorno', 'de', 'conducción')|3|1|29|331|0.03333333333333333|0.0030120481927710845|0.03634538152610442|12.667954198942061|-0.009737287381680686|-0.0003539054249165069|
('neuromuscular', ',')|2|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('de', 'apnea-hipopnea')|2|2|92|330|0.02127659574468085|0.006024096385542169|0.02730069213022302|11.020255942872943|-0.5111379548423315|-0.01395441994122233|
('en', 'mujer')|2|1|2822|331|0.00035423308537017357|0.0030120481927710845|0.003366281278141258|6.111831381100887|-2.0047896853018456|-0.006748685984242307|
('perioperatorias', 'parir')|2|1|10|331|0.09090909090909091|0.0030120481927710845|0.09392113910186199|14.115413175913282|0.4307298275782547|0.04045463605129829|
absoluto|1|1|41|331|0.023809523809523808|0.0030120481927710845|0.026821572002294892|12.18252737177182|-0.15745446451041253|-0.004223176256948816|
(':', 'qué')|2|1|121|331|0.00819672131147541|0.0030120481927710845|0.011208769504246496|10.644107456987694|-0.6256013289416155|-0.00701222109765686|
teléfono|1|1|52|331|0.018867924528301886|0.0030120481927710845|0.02187997272107297|11.846924339987382|-0.2595797071139812|-0.00567959691059802|
trabajo|1|1|673|331|0.001483679525222552|0.0030120481927710845|0.0044957277179936365|8.178240013368722|-1.375973903256082|-0.006186004016104262|
('rico', ',')|2|4|53|328|0.07017543859649122|0.012048192771084338|0.08222363136757556|11.74195478038584|-0.29152233195648525|-0.023970024758206036|
('iniciar', 'tardío')|2|1|61|331|0.016129032258064516|0.0030120481927710845|0.0191410804508356|11.620648484163706|-0.32843628611582365|-0.00628662537551664|
('lo', 'uci', '.')|3|1|25|331|0.038461538461538464|0.0030120481927710845|0.04147358665430955|12.874405076409488|0.05308647745433834|0.0022016866228745514|
('efectividad', 'de')|2|1|998|331|0.001001001001001001|0.0030120481927710845|0.0040130491937720855|7.610503926758162|-1.5487380921599097|-0.0062151621521064435|
('ruido', 'industrial')|2|1|8|331|0.1111111111111111|0.0030120481927710845|0.11412315930388219|14.404919793108268|0.5188277608989731|0.05921026320835|
('obstrucción', 'de', 'lo')|3|1|61|331|0.016129032258064516|0.0030120481927710845|0.0191410804508356|11.620648484163706|-0.32843628611582365|-0.00628662537551664|
('ruido', 'industrial', 'de')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('en', 'rata')|2|3|571|329|0.005226480836236934|0.009036144578313253|0.014262625414550187|8.409937867874893|-1.3054673900212208|-0.018619392374783165|
('respiratorio', 'tras')|2|1|13|331|0.07142857142857142|0.0030120481927710845|0.0744406196213425|13.767489872492977|0.32485548079328247|0.024182443277641075|
('de', 'lo', 'incidencia')|3|1|411|331|0.0024271844660194173|0.0030120481927710845|0.005439232658790502|8.888344267367362|-1.1598865549748625|-0.006308892830311277|
('secundario', 'generar', 'en')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('uno', 'sistema', 'de')|3|1|278|331|0.0035842293906810036|0.0030120481927710845|0.006596277583452088|9.450723482721394|-0.9887524817876903|-0.00652208583119876|
('prevención', 'de', 'los')|3|2|243|330|0.00816326530612245|0.006024096385542169|0.014187361691664619|9.63820685554801|-0.9317005986975766|-0.01321837338206299|
('grado', 'de', 'cumplimiento')|3|1|19|331|0.05|0.0030120481927710845|0.05301204819277109|13.252916699663219|0.16826896298649144|0.008920282375187499|
('sino', 'partir')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('cirugía', 'sin', 'ingresar')|3|1|21|331|0.045454545454545456|0.0030120481927710845|0.04846659364731654|13.115413175913282|0.12642613264273128|0.006127443997196998|
('y', 'sus', 'aspectos')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
('antroposcopia', 'en', 'el')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
('``', 'rayo')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('vs', '.')|2|1|318|331|0.003134796238244514|0.0030120481927710845|0.0061468444310155985|9.257432180785711|-1.047571739165616|-0.006439260510979493|
('revisión', 'de', 'lo')|3|2|1976|330|0.0010111223458038423|0.006024096385542169|0.007035218731346011|6.62501808379147|-1.8486250754813234|-0.01300548175826214|
('consumir', 'de', 'tabaco')|3|1|283|331|0.0035211267605633804|0.0030120481927710845|0.006533174953334464|9.425097675045897|-0.9965505097490508|-0.006510638830025192|
('judo', '.')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('y', 'montaña')|2|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
aire|1|1|235|331|0.00423728813559322|0.0030120481927710845|0.007249336328364305|9.69220174518874|-0.9152697542722666|-0.006635098279899013|
lavar|1|1|177|331|0.0056179775280898875|0.0030120481927710845|0.008630025720860971|10.099111363584182|-0.7914456538897298|-0.006830196349731998|
('problema', ',', 'sino')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('traumatismo', 'renal')|2|1|72|331|0.0136986301369863|0.0030120481927710845|0.016710678329757384|11.385020235670563|-0.4001388327634726|-0.006686591321554976|
('quirúrgico', '.')|2|1|1658|331|0.0006027727546714888|0.0030120481927710845|0.0036148209474425735|6.878746623594717|-1.7714145433086002|-0.006403346397756348|
('ciego', '»', 'con')|3|1|5|331|0.16666666666666666|0.0030120481927710845|0.16967871485943775|14.989882293829424|0.6968340112671447|0.11823789950215609|
('quirúrgico', 'y')|2|1|419|331|0.002380952380952381|0.0030120481927710845|0.005393000573723466|8.860599276884457|-1.1683294580947614|-0.006300801437803074|
('aponte', 'y', 'lo')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
un|1|2|5093|330|0.0003925417075564279|0.006024096385542169|0.006416638093098597|5.259978363497404|-2.2640117061005607|-0.014527343756586004|
('de', 'nissen', 'laparoscópica')|3|1|10|331|0.09090909090909091|0.0030120481927710845|0.09392113910186199|14.115413175913282|0.4307298275782547|0.04045463605129829|
('aficionar', 'en', 'niño')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
vehículo|1|2|83|330|0.023529411764705882|0.006024096385542169|0.02955350815024805|11.165453858412878|-0.46695369264659325|-0.013800119761419516|
('a', 'meticilina', '.')|3|1|49|331|0.02|0.0030120481927710845|0.023012048192771084|11.930988604775855|-0.2339986407268105|-0.00538478799744829|
('con', 'rumba')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('lesiones', 'asociar')|2|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('respiratorio', 'agudo', 'deber')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('zulia', ',', 'venezuela')|3|1|69|331|0.014285714285714285|0.0030120481927710845|0.01729776247848537|11.445561777605613|-0.38171581785554287|-0.006602829551545965|
('los', 'infección', 'relocionadas')|3|1|10|331|0.09090909090909091|0.0030120481927710845|0.09392113910186199|14.115413175913282|0.4307298275782547|0.04045463605129829|
('transparentar', '.')|2|1|8|331|0.1111111111111111|0.0030120481927710845|0.11412315930388219|14.404919793108268|0.5188277608989731|0.05921026320835|
('lo', 'asistencia')|2|2|541|330|0.003683241252302026|0.006024096385542169|0.009707337637844194|8.490036406746219|-1.2810931086837398|-0.01243600335150849|
generar|1|1|98|331|0.010101010101010102|0.0030120481927710845|0.013113058293781187|10.94548817447097|-0.5338900630291353|-0.007000931518971564|
('plonta', 'siderúrgico', 'de')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('material', 'de', 'biosegurida')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('público', 'y', 'despenalización')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('brucelosis', 'investigar')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('de', 'pobloción', '(')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
vs|1|1|674|331|0.0014814814814814814|0.0030120481927710845|0.004493529674252566|8.176101102612387|-1.376624781702372|-0.006185904306891069|
('de', 'miocardio', 'con')|3|1|128|331|0.007751937984496124|0.0030120481927710845|0.010763986177267208|10.563617539127327|-0.650094708351582|-0.006997610454610986|
('con', 'ventilación')|2|1|29|331|0.03333333333333333|0.0030120481927710845|0.03634538152610442|12.667954198942061|-0.009737287381680686|-0.0003539054249165069|
('hiperproteica', 'en')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('gerona', ',')|2|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('corredor', 'de', 'maratón')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
física|1|1|56|331|0.017543859649122806|0.0030120481927710845|0.02055590784189389|11.74195478038584|-0.29152233195648525|-0.005992506189551509|
('de', 'traumatismo', 'dentario')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
odontologia|1|1|73|331|0.013513513513513514|0.0030120481927710845|0.016525561706284598|11.365391428921631|-0.4061119511843479|-0.0067112281089565795|
('cirugía', 'pediátrico')|2|1|139|331|0.007142857142857143|0.0030120481927710845|0.010154905335628227|10.445561777605613|-0.6860195127910663|-0.006966463210787076|
('de', 'vía')|2|1|467|331|0.002136752136752137|0.0030120481927710845|0.0051488003295232215|8.704480074967176|-1.215837108088575|-0.006260102502773016|
('en', 'lo', 'deportista')|3|1|6|331|0.14285714285714285|0.0030120481927710845|0.14586919104991394|14.767489872492977|0.6291591757288059|0.09177494000519157|
arterial|1|1|6133|331|0.00016302575806977502|0.0030120481927710845|0.0031750739508408597|4.99223234328356|-2.345487809355915|-0.007447097245500758|
('selección', '.')|2|1|8|331|0.1111111111111111|0.0030120481927710845|0.11412315930388219|14.404919793108268|0.5188277608989731|0.05921026320835|
('paciente', 'con')|2|8|22207|324|0.00036011703803736213|0.024096385542168676|0.024456502580206037|3.135598273653214|-2.9104684168876074|-0.07117987834721995|
('lo', 'pizcar')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
agricultor|1|2|17|330|0.10526315789473684|0.006024096385542169|0.11128725428027901|13.326917281106995|0.19078761334720976|0.021232229640098486|
('en', 'uno', 'hospital')|3|2|3471|330|0.0005758710048949035|0.006024096385542169|0.006599967390437072|5.812878099168488|-2.095762273606976|-0.013831962663914298|
('al', 'trauma')|2|1|13|331|0.07142857142857142|0.0030120481927710845|0.0744406196213425|13.767489872492977|0.32485548079328247|0.024182443277641075|
('estructurar', 'factorial', 'y')|3|1|7|331|0.125|0.0030120481927710845|0.1280120481927711|14.57484479455058|0.5705365666997928|0.07303555447211203|
('a', 'propósito', 'de')|3|2|2667|330|0.0007493443237167478|0.006024096385542169|0.006773440709258917|6.1927612044086136|-1.9801624410388252|-0.013412512889077887|
('anestesiar', 'ventilar')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('otro', 'sustanciar')|2|1|13|331|0.07142857142857142|0.0030120481927710845|0.0744406196213425|13.767489872492977|0.32485548079328247|0.024182443277641075|
('loríngea', 'reutilizable', 'lms')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('a', 'lo', 'maratón')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
lms|1|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('de', 'lo', 'núcleo')|3|1|8|331|0.1111111111111111|0.0030120481927710845|0.11412315930388219|14.404919793108268|0.5188277608989731|0.05921026320835|
osteopatía|1|1|32|331|0.030303030303030304|0.0030120481927710845|0.03331507849580139|12.530450675192126|-0.051580117725440314|-0.0017183956708457207|
('rotura', 'intraoperatoria')|2|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('plonta', 'siderúrgico')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
calidad|1|1|4936|331|0.00020255215718047398|0.0030120481927710845|0.0032146003499515584|5.305425864809484|-2.250181863525708|-0.00723343540594439|
('deportista', '.')|2|6|42|326|0.125|0.018072289156626505|0.1430722891566265|11.989882293829424|-0.2160770735394256|-0.03091464154555035|
e|1|3|9875|329|0.0003037052034824863|0.009036144578313253|0.009339849781795738|4.304841541172136|-2.5546633703031145|-0.02386017212168711|
miocardio|1|1|2825|331|0.00035385704175513094|0.0030120481927710845|0.0033659052345262155|6.110299044216641|-2.0052559810776076|-0.006749501603274121|
('estudiante', 'de')|2|1|612|331|0.0016313213703099511|0.0030120481927710845|0.004643369563081035|8.315101530859799|-1.3343264377890645|-0.006195770768444082|
('comer', 'marcador')|2|1|470|331|0.0021231422505307855|0.0030120481927710845|0.0051351904433018705|8.695261544937797|-1.2186423408383893|-0.006257960502476317|
debería|1|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
esforzar|1|1|1026|331|0.0009737098344693282|0.0030120481927710845|0.003985758027240413|7.570624328232385|-1.5608736013438491|-0.006221264486063899|
